blue,event_lab,event_num,event_time,matchID_id,red
6,bleglace,4,27.01,IQA8,0
8,bleglace,5,34.87,IQA8,0
10,bleglace,6,36.7,IQA8,0
0,bda,1,6.06,IQQW,0
4,bdc4,2,11.47,IQQW,0
4,bgba,3,20.95,IQQW,0
4,bda,4,23.01,IQQW,0
6,bdc2,5,24.93,IQQW,0
8,bleglace,6,37.18,IQQW,0
8,bda,7,41.32,IQQW,0
8,bda,8,72.26,IQQW,0
9,bpushout,9,74.11,IQQW,0
9,rhoa,10,90.28,IQQW,0
9,bgba,11,91.79,IQQW,0
11,bexposure,12,107.48,IQQW,0
0,bta,1,6.73,ITSX,0
2,btc2,2,8.37,ITSX,0
2,bgba,3,20.63,ITSX,0
4,bgbc,4,24.73,ITSX,0
6,bexposure,5,27.78,ITSX,0
6,rhoa,6,40.02,ITSX,0
6,bgba,7,45.26,ITSX,0
8,bgbc,8,46.07,ITSX,0
10,bgut,9,51.41,ITSX,0
0,rgba,1,14.32,IUA4,0
0,rgbc,2,15.14,IUA4,2
0,rgba,3,42.05,IUA4,2
0,rgbc,4,43.71,IUA4,4
0,rgut,5,56.91,IUA4,6
0,rleglace,6,70.93,IUA4,8
0,rleglace,7,72.23,IUA4,10
0,rhia,1,10.46,IWZV,0
0,rhic2,2,13.16,IWZV,2
0,rhoa,3,64.14,IWZV,2
0,rhoa,4,68.88,IWZV,2
0,bgba,5,70.55,IWZV,2
0,rhoc2,6,80.02,IWZV,4
0,rturn,7,86.3,IWZV,6
0,bhia,8,114.41,IWZV,6
0,bta,9,128.76,IWZV,6
2,btc2,10,130.96,IWZV,6
2,rgba,11,169.94,IWZV,6
2,bta,12,181.3,IWZV,6
2,rhia,13,194.39,IWZV,6
2,bhoa,14,199.61,IWZV,6
2,rgba,15,208.32,IWZV,6
2,rgbc,16,209.42,IWZV,8
2,rgut,17,210.73,IWZV,10
2,bda,18,229.56,IWZV,10
2,rgba,19,231.54,IWZV,10
2,rda,20,266.54,IWZV,10
2,rdc2,21,268.24,IWZV,12
0,rda,1,2.82,IX1T,0
0,rhoa,2,28.2,IX1T,0
0,blsa,3,30.37,IX1T,0
0,rpassive,4,50.37,IX1T,0
1,bpushout,5,66.04,IX1T,0
1,rda,6,125.38,IX1T,0
1,bgba,7,126.63,IX1T,0
2,bpushout,8,209.23,IX1T,0
2,rda,9,231.26,IX1T,0
2,rda,10,244.7,IX1T,0
2,rpassive,11,255.37,IX1T,0
3,rtv1,12,283.26,IX1T,0
3,rhia,13,286.26,IX1T,0
3,bhia,14,307.68,IX1T,0
4,rtv1,15,309.36,IX1T,0
0,blsa,1,22.93,J2L4,0
0,rgba,2,24.25,J2L4,0
0,rgbc,3,25.69,J2L4,2
0,bhoa,4,56.34,J2L4,2
0,rgba,5,58.74,J2L4,2
2,bhoc2,6,62.46,J2L4,2
4,bgut,7,63.67,J2L4,2
6,bgut,8,65.38,J2L4,2
8,bgut,9,68.1,J2L4,2
8,bhoa,10,73.6,J2L4,2
12,bhoc4,11,77.93,J2L4,2
0,bgba,1,8.33,J345,0
2,bgbc,2,9.19,J345,0
4,bgut,3,19.68,J345,0
4,rhia,4,32.05,J345,0
4,bgba,5,33.3,J345,0
6,bgbc,6,44.65,J345,0
6,blsa,7,84.08,J345,0
8,blsc2,8,88.19,J345,0
8,rhoa,9,111.04,J345,0
8,rhia,10,178.07,J345,0
8,bgba,11,179.18,J345,0
8,rlsa,12,199.96,J345,0
8,bta,13,230.61,J345,0
8,rgba,14,231.78,J345,0
8,rgbc,15,232.43,J345,2
8,rhoa,16,280.12,J345,2
0,bpassive,1,30.07,J364,0
0,rpassive,2,56.41,J364,0
0,blsa,3,78.66,J364,0
2,blsc2,4,81.86,J364,0
2,rda,5,101.65,J364,0
2,bgba,6,111.16,J364,0
2,bda,7,138.56,J364,0
2,rhia,8,139.68,J364,0
2,bgba,9,141.93,J364,0
2,rhic4,10,142.58,J364,4
2,blsa,11,165.75,J364,4
4,blsc2,12,168.32,J364,4
4,bda,13,180.68,J364,4
6,bdc2,14,182.63,J364,4
6,blsa,15,267.03,J364,4
6,blsa,16,298.47,J364,4
6,rhoa,17,347.62,J364,4
6,rda,18,352.32,J364,4
6,rdc2,19,353.37,J364,6
0,blsa,1,33.58,J3LQ,0
0,rgba,2,35.06,J3LQ,0
4,blsc4,3,53.02,J3LQ,0
4,bda,4,82.5,J3LQ,0
6,bdc2,5,84.66,J3LQ,0
8,bleglace,6,86.85,J3LQ,0
10,bturn,7,99.72,J3LQ,0
0,bpassive,1,35.5,J83N,0
0,bpassive,2,74.26,J83N,0
0,btv1,3,113.62,J83N,1
0,blsa,4,132.87,J83N,1
0,rgba,5,134.63,J83N,1
0,rexposure,6,144.37,J83N,3
0,rexposure,7,154.51,J83N,5
1,bpushout,8,156.89,J83N,5
1,bhia,9,242.33,J83N,5
1,bda,10,327.92,J83N,5
1,rgba,11,329.7,J83N,5
1,rgba,12,351.85,J83N,5
1,rgbc,13,352.71,J83N,7
0,rhia,1,22.09,J8CF,0
0,bgba,2,24.16,J8CF,0
0,bpassive,3,79.58,J8CF,0
0,bhoa,4,83.12,J8CF,0
0,rgba,5,85.83,J8CF,0
1,bpushout,6,91.63,J8CF,0
1,bhia,7,136.13,J8CF,0
1,rgba,8,138.21,J8CF,0
2,bpushout,9,143.18,J8CF,0
2,rhia,10,145.01,J8CF,0
2,bgba,11,146.62,J8CF,0
2,bhia,12,185.95,J8CF,0
2,rgba,13,211.33,J8CF,0
2,rgba,14,224.99,J8CF,0
2,bhoa,15,235.08,J8CF,0
2,rgba,16,236.86,J8CF,0
2,rhia,17,237.91,J8CF,0
2,bgba,18,239.28,J8CF,0
2,rpushout,19,247.83,J8CF,1
2,rgba,20,272.48,J8CF,1
4,bexposure,21,276.14,J8CF,1
4,rhia,22,278.82,J8CF,1
4,bgba,23,280.34,J8CF,1
4,rhic2,24,298.76,J8CF,3
4,btv1,25,298.76,J8CF,4
4,bhoa,26,330.26,J8CF,4
6,bhoc2,27,333.33,J8CF,4
6,rta,28,359.65,J8CF,4
6,bgba,29,359.65,J8CF,4
8,bgbc,30,359.65,J8CF,4
0,blsa,1,29.62,JAV2,0
2,blsc2,2,31.55,JAV2,0
4,bgut,3,35.33,JAV2,0
4,bhia,4,112.13,JAV2,0
4,rgba,5,113.31,JAV2,0
4,blsa,6,124.79,JAV2,0
6,blsc2,7,128.37,JAV2,0
8,bgut,8,132.33,JAV2,0
10,bgut,9,134.65,JAV2,0
0,bhia,1,14.88,JBO3,0
0,rgba,2,17.05,JBO3,0
2,bhic2,3,26.65,JBO3,0
2,bhia,4,55.78,JBO3,0
4,bhic2,5,57.45,JBO3,0
6,bturn,6,64.67,JBO3,0
6,rgba,7,73.26,JBO3,0
6,bhia,8,107.47,JBO3,0
8,bhic2,9,110.92,JBO3,0
10,bturn,10,113.59,JBO3,0
0,bda,1,25.08,JBPU,0
2,bdc2,2,27.91,JBPU,0
2,bta,3,39.78,JBPU,0
6,btc4,4,40.4,JBPU,0
6,blsa,5,60.9,JBPU,0
6,rlsa,6,88.33,JBPU,0
6,rhia,7,155.37,JBPU,0
6,bda,8,169.14,JBPU,0
6,rhia,9,188.89,JBPU,0
6,rlsa,10,199.99,JBPU,0
6,bgba,11,201.5,JBPU,0
6,rlsa,12,223.52,JBPU,0
6,bgba,13,224.93,JBPU,0
6,blsa,14,241.84,JBPU,0
6,rgba,15,243.04,JBPU,0
6,rgbc,16,257.92,JBPU,2
6,rlsa,17,281.55,JBPU,2
6,bgba,18,282.52,JBPU,2
6,rhia,19,302.15,JBPU,2
6,bgba,20,303.19,JBPU,2
6,rda,21,322.02,JBPU,2
6,bgba,22,323.45,JBPU,2
6,rlsa,23,348.7,JBPU,2
6,bhoa,24,353.27,JBPU,2
0,bhia,1,35.18,JCJG,0
0,rgba,2,36.25,JCJG,0
1,bpushout,3,40.52,JCJG,0
1,bhia,4,58.61,JCJG,0
1,rgba,5,60.97,JCJG,0
2,bpushout,6,64.4,JCJG,0
2,bhia,7,73.76,JCJG,0
2,rgba,8,75.58,JCJG,0
4,bhic2,9,80.44,JCJG,0
6,bleglace,10,83.24,JCJG,0
8,bleglace,11,87.32,JCJG,0
8,bhia,12,92.75,JCJG,0
8,bhia,13,94.34,JCJG,0
8,rgba,14,95.76,JCJG,0
8,rhia,15,102.71,JCJG,0
8,bgba,16,104.56,JCJG,0
8,bda,17,106.51,JCJG,0
8,bhia,18,116.5,JCJG,0
8,rgba,19,118.27,JCJG,0
10,bhic2,20,119.57,JCJG,0
0,rlsa,1,28.86,JCL2,0
0,rpassive,2,36.04,JCL2,0
0,bpassive,3,61.15,JCL2,0
0,rpassive,4,96.14,JCL2,0
0,rhia,5,102.61,JCL2,0
1,rtv1,6,147.25,JCL2,0
1,bhia,7,199.31,JCL2,0
1,rgba,8,201.04,JCL2,0
1,bgba,9,215.63,JCL2,0
1,bhia,10,229.52,JCL2,0
1,rgba,11,230.96,JCL2,0
1,bhia,12,243.97,JCL2,0
3,bhic2,13,245.8,JCL2,0
3,rda,14,282.15,JCL2,0
3,bgba,15,283.5,JCL2,0
3,rda,16,289.45,JCL2,0
3,bgba,17,290.67,JCL2,0
3,rda,18,331.51,JCL2,0
3,rda,19,342.19,JCL2,0
3,bgba,20,343.99,JCL2,0
3,rda,21,354.49,JCL2,0
3,bgba,22,356.07,JCL2,0
0,bhia,1,19.06,JJ21,0
0,rgba,2,20.59,JJ21,0
0,rhoa,3,37.18,JJ21,0
0,bhia,4,40.81,JJ21,0
0,rgba,5,42.35,JJ21,0
2,bhic2,6,43.73,JJ21,0
2,blsa,7,83.83,JJ21,0
4,blsc2,8,85.75,JJ21,0
6,bleglace,9,87.51,JJ21,0
6,blsa,10,101.66,JJ21,0
10,blsc4,11,105.61,JJ21,0
0,bhoa,1,19.83,JL6E,0
0,rgba,2,21.38,JL6E,0
0,rhoa,3,24.91,JL6E,0
0,blsa,4,30.59,JL6E,0
0,rgba,5,32.44,JL6E,0
2,blsc2,6,34.25,JL6E,0
2,blsa,7,63.5,JL6E,0
2,rgba,8,64.74,JL6E,0
4,blsc2,9,69.6,JL6E,0
6,bgut,10,86.2,JL6E,0
8,bgut,11,92.04,JL6E,0
10,bgut,12,95.39,JL6E,0
0,rhia,1,10.46,JLIU,0
0,rhic2,2,14.76,JLIU,2
0,rhia,3,72.35,JLIU,2
0,bgba,4,73.51,JLIU,2
0,rpushout,5,74.64,JLIU,3
0,bhia,6,97.38,JLIU,3
1,bpushout,7,166.38,JLIU,3
1,rhoa,8,218.64,JLIU,3
1,bgba,9,219.91,JLIU,3
1,rhoc2,10,221.87,JLIU,5
1,rlsa,11,237.78,JLIU,5
1,rlsc2,12,238.47,JLIU,7
1,rda,13,276.82,JLIU,7
1,bgba,14,278.4,JLIU,7
1,rpushout,15,278.4,JLIU,8
1,bhia,16,300.48,JLIU,8
0,blsa,1,1.21,JNMM,0
0,rpassive,2,35.69,JNMM,0
0,rda,3,64.31,JNMM,0
0,bgba,4,64.95,JNMM,0
0,rdc2,5,68.88,JNMM,2
0,bpassive,6,116.16,JNMM,2
0,rhia,7,141.69,JNMM,2
0,bgba,8,142.79,JNMM,2
0,blsa,9,165.58,JNMM,2
0,rgba,10,167.77,JNMM,2
2,blsc2,11,170.26,JNMM,2
2,blsa,12,203.45,JNMM,2
2,rgba,13,205.7,JNMM,2
4,blsc2,14,223.79,JNMM,2
4,bgba,15,237.86,JNMM,2
4,rgba,16,241.43,JNMM,2
6,bgbc,17,251.89,JNMM,2
6,blsa,18,296.8,JNMM,2
6,rgba,19,297.85,JNMM,2
8,blsc2,20,306.09,JNMM,2
10,bleglace,21,308.2,JNMM,2
10,rlsa,22,337.49,JNMM,2
10,rpushout,23,339.31,JNMM,3
10,blsa,24,350.28,JNMM,3
12,blsc2,25,350.81,JNMM,3
0,bpassive,1,44.19,JO1A,0
0,rlsa,2,48.37,JO1A,0
0,rlsc2,3,49.35,JO1A,2
0,rleglace,4,50.76,JO1A,4
0,rhia,5,84.03,JO1A,4
0,bgba,6,85.56,JO1A,4
0,bhia,7,108.65,JO1A,4
0,rgba,8,110.84,JO1A,4
0,rhia,9,115.76,JO1A,4
0,bhia,10,167.12,JO1A,4
0,rda,11,174.14,JO1A,4
0,rdc4,12,176.76,JO1A,8
0,rlsa,13,176.76,JO1A,8
0,rhia,14,222.48,JO1A,8
0,bhia,15,225.6,JO1A,8
0,rhia,16,250.59,JO1A,8
0,rhia,17,254.77,JO1A,8
0,rda,18,258.73,JO1A,8
0,rdc2,19,261.74,JO1A,10
0,rhia,1,35.57,JRW9,0
0,bgba,2,37.07,JRW9,0
0,rhic2,3,42.36,JRW9,2
0,rpassive,4,111.69,JRW9,2
0,rgba,5,129.78,JRW9,2
0,bhoa,6,133.42,JRW9,2
0,bgba,7,138.34,JRW9,2
0,rexposure,8,150.45,JRW9,4
0,bhia,9,164.71,JRW9,4
0,rgba,10,166.19,JRW9,4
0,rexposure,11,169.17,JRW9,6
0,rhia,12,185.77,JRW9,6
0,bgba,13,187.72,JRW9,6
0,rhic4,14,192.36,JRW9,10
0,rta,1,2.9699999999999998,JXGL,0
0,rtc2,2,6.87,JXGL,2
0,blsa,3,22.6,JXGL,2
0,rlsa,4,41.74,JXGL,2
0,bgba,5,44.69,JXGL,2
0,bta,6,46.52,JXGL,2
4,btc4,7,47.69,JXGL,2
4,blsa,8,56.3,JXGL,2
4,rda,9,59.71,JXGL,2
4,rgba,10,61.96,JXGL,2
4,bgba,11,63.35,JXGL,2
4,rexposure,12,74.2,JXGL,4
4,bda,13,102.15,JXGL,4
4,rgba,14,103.8,JXGL,4
4,rhia,15,105.33,JXGL,4
4,bhia,16,105.33,JXGL,4
4,rgba,17,105.33,JXGL,4
4,rlsa,18,127.2,JXGL,4
4,bgba,19,128.61,JXGL,4
6,bexposure,20,135.22,JXGL,4
6,bhia,21,144.91,JXGL,4
6,rgba,22,147.07,JXGL,4
8,bhic2,23,150.25,JXGL,4
10,bgut,24,161.86,JXGL,4
12,bgut,25,167.78,JXGL,4
12,blsa,26,188.91,JXGL,4
13,bpushout,27,193.52,JXGL,4
13,blsa,28,201.0,JXGL,4
13,rgba,29,203.32,JXGL,4
15,blsc2,30,205.67,JXGL,4
0,rda,1,43.15,JZIO,0
0,rhoa,2,63.39,JZIO,0
0,bgba,3,67.97,JZIO,0
2,bgbc,4,70.41,JZIO,0
2,bhia,5,94.4,JZIO,0
3,bpushout,6,95.91,JZIO,0
3,rlsa,7,189.2,JZIO,0
3,rpassive,8,245.1,JZIO,0
3,rhia,9,294.21,JZIO,0
5,bexposure,10,295.61,JZIO,0
0,rlsa,1,39.53,K0D5,0
0,bgba,2,40.9,K0D5,0
0,rlsc2,3,52.89,K0D5,2
0,bhia,4,80.65,K0D5,2
0,rgba,5,86.25,K0D5,2
0,bta,6,90.32,K0D5,2
4,btc4,7,93.7,K0D5,2
5,brecovery,8,98.9,K0D5,2
5,rlsa,9,136.55,K0D5,2
5,bgba,10,137.95,K0D5,2
5,rlsa,11,222.53,K0D5,2
5,bgba,12,223.76,K0D5,2
5,rlsc2,13,226.14,K0D5,4
5,bhoa,14,248.44,K0D5,4
5,rgba,15,250.88,K0D5,4
6,bpushout,16,253.39,K0D5,4
6,rhia,17,255.86,K0D5,4
6,bgba,18,257.05,K0D5,4
6,blsa,19,288.42,K0D5,4
6,rgba,20,290.02,K0D5,4
7,rtv1,21,310.97,K0D5,4
7,rlsa,22,340.56,K0D5,4
7,bgba,23,341.64,K0D5,4
9,bexposure,24,343.41,K0D5,4
0,rhia,1,13.03,K163,0
0,bgba,2,14.6,K163,0
0,bhia,3,17.58,K163,0
2,bhic2,4,22.0,K163,0
2,rhia,5,45.41,K163,0
2,bgba,6,47.47,K163,0
4,bgbc,7,58.34,K163,0
6,bgut,8,67.5,K163,0
7,bpushout,9,110.76,K163,0
7,blsa,10,142.85,K163,0
7,rhia,11,190.54,K163,0
7,blsa,12,199.98,K163,0
7,rgba,13,202.28,K163,0
8,bpushout,14,205.27,K163,0
8,rgba,15,238.77,K163,0
8,rhia,16,242.83,K163,0
8,bgba,17,244.85,K163,0
8,rda,18,245.91,K163,0
8,bda,19,250.52,K163,0
10,bdc2,20,251.47,K163,0
0,btv1,1,74.09,K3EG,1
0,rpushout,2,84.19,K3EG,2
0,bhoa,3,94.08,K3EG,2
0,rhia,4,102.45,K3EG,2
0,bgba,5,103.75,K3EG,2
0,rpushout,6,113.1,K3EG,3
0,rhia,7,151.1,K3EG,3
0,bgba,8,153.67,K3EG,3
0,rhic2,9,157.43,K3EG,5
0,bda,10,181.73,K3EG,5
0,btv1,11,189.15,K3EG,6
0,rhia,12,191.9,K3EG,6
0,bgba,13,193.77,K3EG,6
0,rhic2,14,209.69,K3EG,8
0,bhoa,15,215.92,K3EG,8
0,btv1,16,239.73,K3EG,9
0,rpassive,1,34.58,K5EF,0
0,bda,2,38.83,K5EF,0
0,bpassive,3,56.06,K5EF,0
0,blsa,4,69.71,K5EF,0
0,rpassive,5,83.41,K5EF,0
0,bda,6,95.64,K5EF,0
1,rtv1,7,117.08,K5EF,0
1,rlsa,8,144.65,K5EF,0
1,bpassive,9,209.79,K5EF,0
1,bhia,10,233.49,K5EF,0
1,btv1,11,245.13,K5EF,1
1,rpassive,12,274.47,K5EF,1
2,rtv1,13,303.76,K5EF,1
2,bhia,14,326.87,K5EF,1
2,rhia,15,338.66,K5EF,1
2,bgba,16,340.15,K5EF,1
2,rpushout,17,355.33,K5EF,2
2,btv1,18,359.47,K5EF,3
0,rda,1,7.27,KD9Y,0
0,rpushout,2,11.27,KD9Y,1
0,rgba,3,22.99,KD9Y,1
0,rta,4,47.22,KD9Y,1
0,bta,5,51.06,KD9Y,1
4,btc4,6,52.39,KD9Y,1
6,bturn,7,60.32,KD9Y,1
6,rgba,8,118.82,KD9Y,1
6,rgbc,9,139.56,KD9Y,3
6,rturn,10,145.07,KD9Y,5
6,rgut,11,149.51,KD9Y,7
6,rgba,12,253.13,KD9Y,7
6,rgbc,13,257.8,KD9Y,9
6,bgba,14,333.73,KD9Y,9
8,bexposure,15,337.96,KD9Y,9
0,rhia,1,1.6600000000000001,KFL1,0
0,rhoa,2,4.09,KFL1,0
0,rlsa,3,16.41,KFL1,0
0,bgba,4,18.06,KFL1,0
2,bexposure,5,25.66,KFL1,0
4,bgut,6,40.05,KFL1,0
6,bgut,7,41.64,KFL1,0
8,bgut,8,44.33,KFL1,0
8,rlsa,9,62.96,KFL1,0
8,rhoa,10,75.5,KFL1,0
8,bgba,11,77.73,KFL1,0
10,bexposure,12,79.09,KFL1,0
0,bhia,1,13.44,KFT2,0
0,rhoa,2,16.65,KFT2,0
0,bgba,3,18.11,KFT2,0
2,bgbc,4,18.9,KFT2,0
4,bgut,5,28.36,KFT2,0
6,bgut,6,29.35,KFT2,0
6,bhoa,7,42.23,KFT2,0
10,bhoc4,8,45.23,KFT2,0
0,rda,1,6.62,KG7H,0
0,bgba,2,8.33,KG7H,0
0,rgba,3,26.93,KG7H,0
0,rhia,4,30.78,KG7H,0
0,bgba,5,33.6,KG7H,0
0,rhic2,6,38.44,KG7H,2
0,bgba,7,58.55,KG7H,2
0,rgba,8,60.38,KG7H,2
0,rhoa,9,65.48,KG7H,2
0,bgba,10,66.85,KG7H,2
0,rgba,11,115.98,KG7H,2
0,rgbc,12,123.52,KG7H,4
0,bhoa,13,138.63,KG7H,4
0,rda,14,141.53,KG7H,4
0,bgba,15,142.85,KG7H,4
0,rdc2,16,147.11,KG7H,6
0,rlsa,17,183.39,KG7H,6
0,blsa,18,184.5,KG7H,6
0,rgba,19,186.0,KG7H,6
0,rlsa,20,197.89,KG7H,6
0,rhoa,21,230.39,KG7H,6
0,rda,22,233.88,KG7H,6
0,bgba,23,235.39,KG7H,6
0,blsa,24,262.64,KG7H,6
0,rhia,25,267.22,KG7H,6
0,bgba,26,268.43,KG7H,6
0,rhic2,27,273.58,KG7H,8
0,rleglace,28,275.95,KG7H,10
0,rhia,1,42.05,KIZ5,0
0,blsa,2,43.66,KIZ5,0
0,bpassive,3,45.0,KIZ5,0
0,rpassive,4,73.28,KIZ5,0
0,rlsa,5,94.35,KIZ5,0
0,rpassive,6,109.48,KIZ5,0
1,rtv1,7,137.64,KIZ5,0
1,bhoa,8,144.53,KIZ5,0
1,rhia,9,151.27,KIZ5,0
1,rhic2,10,152.26,KIZ5,2
1,bhia,11,156.28,KIZ5,2
1,rgba,12,158.13,KIZ5,2
1,blsa,13,225.53,KIZ5,2
1,rgba,14,225.53,KIZ5,2
1,rpushout,15,225.53,KIZ5,3
1,bhoa,16,236.57,KIZ5,3
1,bhia,17,249.46,KIZ5,3
1,rgba,18,260.17,KIZ5,3
1,rgbc,19,261.06,KIZ5,5
1,rgut,20,264.31,KIZ5,7
1,rgut,21,267.1,KIZ5,9
1,blsa,22,296.29,KIZ5,9
1,rgba,23,297.41,KIZ5,9
1,bhia,24,316.04,KIZ5,9
1,bhia,25,340.28,KIZ5,9
1,bda,26,360.53,KIZ5,9
0,bhoa,1,11.56,KJ62,0
0,rgba,2,12.73,KJ62,0
0,rgbc,3,13.65,KJ62,2
0,rhia,4,40.94,KJ62,2
0,rhic2,5,43.87,KJ62,4
0,rleglace,6,51.99,KJ62,6
0,rleglace,7,53.34,KJ62,8
0,bhoa,8,66.94,KJ62,8
0,rgba,9,68.15,KJ62,8
0,rda,10,83.01,KJ62,8
0,bgba,11,84.39,KJ62,8
0,rdc2,12,87.5,KJ62,10
0,bda,1,5.87,KL6K,0
2,bdc2,2,6.85,KL6K,0
2,bda,3,15.6,KL6K,0
2,rgba,4,18.64,KL6K,0
2,bhia,5,41.91,KL6K,0
2,rgba,6,43.41,KL6K,0
3,bpushout,7,44.58,KL6K,0
3,bda,8,59.14,KL6K,0
3,rlsa,9,60.82,KL6K,0
4,bpushout,10,63.13,KL6K,0
4,blsa,11,70.07,KL6K,0
4,bda,12,71.48,KL6K,0
6,bdc2,13,74.46,KL6K,0
8,bleglace,14,74.46,KL6K,0
8,blsa,15,76.43,KL6K,0
8,rgba,16,81.98,KL6K,0
8,bda,17,91.92,KL6K,0
12,bdc4,18,95.47,KL6K,0
0,bhia,1,16.84,KLQ2,0
0,rgba,2,18.38,KLQ2,0
0,rpushout,3,26.94,KLQ2,1
0,bpassive,4,87.87,KLQ2,1
0,bhia,5,130.03,KLQ2,1
0,rgba,6,131.76,KLQ2,1
0,rta,7,162.9,KLQ2,1
0,bgba,8,164.37,KLQ2,1
2,bgbc,9,165.4,KLQ2,1
2,rta,10,223.2,KLQ2,1
2,rpushout,11,223.2,KLQ2,2
2,rpushout,12,295.51,KLQ2,3
2,bda,13,314.63,KLQ2,3
2,rgba,14,316.97,KLQ2,3
3,bpushout,15,320.02,KLQ2,3
0,bgba,1,14.25,KN3S,0
0,rhoa,2,28.49,KN3S,0
0,rpassive,3,40.24,KN3S,0
0,bgba,4,52.01,KN3S,0
0,rgba,5,53.16,KN3S,0
0,bta,6,66.28,KN3S,0
4,btc4,7,68.45,KN3S,0
6,bgut,8,71.27,KN3S,0
6,rhoa,9,78.22,KN3S,0
6,bhia,10,88.68,KN3S,0
6,rgba,11,90.68,KN3S,0
8,bhic2,12,97.72,KN3S,0
10,bturn,13,103.7,KN3S,0
0,bhia,1,23.46,KPZ6,0
4,bhic4,2,26.82,KPZ6,0
6,bleglace,3,29.44,KPZ6,0
6,bda,4,85.93,KPZ6,0
8,bdc2,5,87.72,KPZ6,0
8,rlsa,6,98.31,KPZ6,0
8,bgba,7,100.52,KPZ6,0
8,rpushout,8,102.28,KPZ6,1
8,rhia,9,131.2,KPZ6,1
8,bgba,10,132.6,KPZ6,1
10,bexposure,11,137.94,KPZ6,1
10,rhoa,12,199.17,KPZ6,1
10,bgba,13,201.15,KPZ6,1
11,bpushout,14,212.1,KPZ6,1
0,rpassive,1,32.4,KQVE,0
0,rhia,2,35.79,KQVE,0
0,rhoa,3,50.29,KQVE,0
0,rpassive,4,65.1,KQVE,0
0,rlsa,5,78.9,KQVE,0
0,bgba,6,79.99,KQVE,0
1,rtv1,7,95.84,KQVE,0
1,bda,8,108.04,KQVE,0
3,bdc2,9,109.48,KQVE,0
3,rhoa,10,154.72,KQVE,0
3,bda,11,226.59,KQVE,0
3,rda,12,228.2,KQVE,0
3,rpushout,13,229.5,KQVE,1
3,bhoa,14,259.25,KQVE,1
3,bgba,15,262.98,KQVE,1
3,rgba,16,264.17,KQVE,1
4,bpushout,17,266.79,KQVE,1
4,blsa,18,294.4,KQVE,1
4,rgba,19,295.96,KQVE,1
6,blsc2,20,314.38,KQVE,1
6,rlsa,21,337.85,KQVE,1
6,rpushout,22,357.55,KQVE,2
0,bhia,1,1.41,KV6Q,0
0,rgba,2,4.46,KV6Q,0
0,rgbc,3,7.15,KV6Q,2
2,bexposure,4,20.07,KV6Q,2
2,rda,5,32.45,KV6Q,2
2,bhia,6,46.62,KV6Q,2
2,bgba,7,50.0,KV6Q,2
2,rgba,8,51.42,KV6Q,2
2,rgbc,9,52.66,KV6Q,4
2,rgut,10,55.95,KV6Q,6
2,blsa,11,60.62,KV6Q,6
2,rda,12,67.83,KV6Q,6
2,rdc2,13,70.17,KV6Q,8
2,rleglace,14,71.44,KV6Q,10
2,rleglace,15,73.75,KV6Q,12
0,bhia,1,3.4,KXCI,0
0,rgba,2,4.45,KXCI,0
0,rhia,3,17.95,KXCI,0
0,bgba,4,19.69,KXCI,0
0,rhoa,5,40.69,KXCI,0
0,bgba,6,41.88,KXCI,0
0,rhoc2,7,47.64,KXCI,2
0,bhia,8,74.46,KXCI,2
0,rgba,9,75.58,KXCI,2
0,rgbc,10,99.12,KXCI,4
0,rhoa,11,117.88,KXCI,4
0,bgba,12,120.12,KXCI,4
0,bhia,13,131.13,KXCI,4
0,rgba,14,132.88,KXCI,4
0,rexposure,15,137.59,KXCI,6
1,brecovery,16,144.79,KXCI,6
1,bhia,17,183.25,KXCI,6
1,rgba,18,184.99,KXCI,6
1,bgba,19,199.6,KXCI,6
1,rhoa,20,207.75,KXCI,6
1,bgba,21,210.0,KXCI,6
1,rexposure,22,217.9,KXCI,8
1,rexposure,23,222.26,KXCI,10
1,rexposure,24,227.1,KXCI,12
0,bpassive,1,43.3,KXUA,0
0,rhia,2,55.39,KXUA,0
0,rhic2,3,57.69,KXUA,2
0,rhia,4,76.3,KXUA,2
0,bgba,5,77.81,KXUA,2
0,rhic2,6,79.78,KXUA,4
0,rgut,7,82.18,KXUA,6
0,rda,8,121.72,KXUA,6
0,rpushout,9,121.72,KXUA,7
0,rpushout,10,129.9,KXUA,8
0,rhia,11,132.47,KXUA,8
0,rhic2,12,135.82,KXUA,10
0,bhia,1,2.33,KYO5,0
4,bhic4,2,6.47,KYO5,0
0,rhoa,1,13.11,KZWI,0
0,rhoc4,2,26.61,KZWI,4
0,rgut,3,32.72,KZWI,6
0,rgut,4,35.76,KZWI,8
0,rgut,5,37.37,KZWI,10
0,rpushout,1,20.38,L1GW,1
0,rgba,2,37.22,L1GW,1
0,bhoa,3,57.26,L1GW,1
0,bgba,4,61.04,L1GW,1
0,rpushout,5,73.49,L1GW,2
0,rpushout,6,101.98,L1GW,3
0,bpassive,7,140.88,L1GW,3
0,bhia,8,145.63,L1GW,3
0,rgba,9,148.3,L1GW,3
2,bhic2,10,159.85,L1GW,3
2,blsa,11,193.49,L1GW,3
2,rta,12,197.24,L1GW,3
2,rpushout,13,236.06,L1GW,4
2,bhia,14,246.63,L1GW,4
2,rgba,15,249.06,L1GW,4
4,bhic2,16,251.86,L1GW,4
4,rta,17,298.03,L1GW,4
4,rlsa,18,305.75,L1GW,4
4,bta,19,307.17,L1GW,4
4,rlsc4,20,308.29,L1GW,8
